time_s,power_W,operation_state,anomaly_label
294.2,625.553,unload,0
294.3,619.115,unload,0
294.4,613.211,unload,0
294.5,606.298,unload,0
294.6,627.83,unload,0
294.7,593.63,unload,0
294.8,594.808,unload,0
294.9,648.764,unload,0
295.0,582.815,unload,0
295.1,606.327,unload,0
295.2,591.501,unload,0
295.3,625.217,unload,0
295.4,593.508,unload,0
295.5,592.062,unload,0
295.6,592.666,unload,0
295.7,612.793,unload,0
295.8,580.182,unload,0
295.9,571.585,unload,0
296.0,596.102,unload,0
296.1,591.859,unload,0
296.2,607.961,unload,0
296.3,592.037,unload,0
296.4,587.362,unload,0
296.5,603.434,unload,0
296.6,605.997,unload,0
296.7,616.633,unload,0
296.8,599.45,unload,0
296.9,565.651,unload,0
297.0,597.443,unload,0
297.1,598.428,unload,0
297.2,596.501,unload,0
297.3,607.879,unload,0
297.4,593.199,unload,0
297.5,618.374,unload,0
297.6,593.047,unload,0
297.7,623.518,unload,0
297.8,578.298,unload,0
297.9,555.877,unload,0
298.0,580.951,unload,0
298.1,649.612,unload,0
298.2,593.673,unload,0
298.3,596.332,unload,0
298.4,603.235,unload,0
298.5,590.695,unload,0
298.6,603.151,unload,0
298.7,600.617,unload,0
298.8,635.664,unload,0
298.9,620.113,unload,0
299.0,603.419,unload,0
299.1,611.135,unload,0
299.2,609.495,unload,0
299.3,579.119,unload,0
299.4,618.798,unload,0
299.5,587.234,unload,0
299.6,612.938,unload,0
299.7,601.238,unload,0
299.8,615.065,unload,0
299.9,624.379,unload,0
300.0,424.15,idle,0
300.1,415.586,idle,0
300.2,416.934,idle,0
300.3,423.991,idle,0
300.4,416.121,idle,0
300.5,416.39,idle,0
300.6,418.507,idle,0
300.7,416.593,idle,0
300.8,423.668,idle,0
300.9,415.853,idle,0
301.0,420.22,idle,0
301.1,413.612,idle,0
301.2,405.586,idle,0
301.3,425.859,idle,0
301.4,427.307,idle,0
301.5,415.475,idle,0
301.6,425.93,idle,0
301.7,421.976,idle,0
301.8,410.191,idle,0
301.9,428.967,idle,0
302.0,403.535,idle,0
302.1,419.067,idle,0
302.2,425.278,idle,0
302.3,410.669,idle,0
302.4,432.371,idle,0
302.5,414.816,idle,0
302.6,429.572,idle,0
302.7,418.033,idle,0
302.8,425.063,idle,0
302.9,419.158,idle,0
303.0,438.607,idle,0
303.1,422.905,idle,0
303.2,427.866,idle,0
303.3,425.454,idle,0
303.4,421.234,idle,0
303.5,417.669,idle,0
303.6,422.994,idle,0
303.7,427.706,idle,0
303.8,427.038,idle,0
303.9,424.16,idle,0
304.0,418.748,idle,0
304.1,425.504,idle,0
304.2,411.915,idle,0
304.3,419.705,idle,0
304.4,403.512,idle,0
304.5,414.424,idle,0
304.6,418.654,idle,0
304.7,408.614,idle,0
304.8,410.753,idle,0
304.9,427.474,idle,0
305.0,424.006,idle,0
305.1,428.74,idle,0
305.2,429.394,idle,0
305.3,425.194,idle,0
305.4,426.453,idle,0
305.5,422.452,idle,0
305.6,430.37,idle,0
305.7,407.885,idle,0
305.8,418.734,idle,0
305.9,428.415,idle,0
306.0,426.887,idle,0
306.1,420.688,idle,0
306.2,417.518,idle,0
306.3,426.876,idle,0
306.4,418.811,idle,0
306.5,411.177,idle,0
306.6,429.479,idle,0
306.7,417.126,idle,0
306.8,421.636,idle,0
306.9,407.177,idle,0
307.0,399.65,idle,0
307.1,423.768,idle,0
307.2,433.442,idle,0
307.3,401.907,idle,0
307.4,416.033,idle,0
307.5,424.636,idle,0
307.6,421.676,idle,0
307.7,420.65,idle,0
307.8,419.909,idle,0
307.9,412.432,idle,0
308.0,428.943,idle,0
308.1,427.853,idle,0
308.2,423.078,idle,0
308.3,401.772,idle,0
308.4,433.592,idle,0
308.5,419.712,idle,0
308.6,424.365,idle,0
308.7,435.556,idle,0
308.8,430.635,idle,0
308.9,419.433,idle,0
309.0,428.743,idle,0
309.1,424.954,idle,0
309.2,415.501,idle,0
309.3,421.24,idle,0
309.4,406.019,idle,0
309.5,407.58,idle,0
309.6,421.73,idle,0
309.7,431.51,idle,0
309.8,412.326,idle,0
309.9,429.811,idle,0
310.0,422.108,ramp_up,0
310.1,453.902,ramp_up,0
310.2,440.023,ramp_up,0
310.3,491.894,ramp_up,0
310.4,473.759,ramp_up,0
310.5,477.496,ramp_up,0
310.6,495.388,ramp_up,0
310.7,482.318,ramp_up,0
310.8,520.524,ramp_up,0
310.9,524.517,ramp_up,0
311.0,546.387,ramp_up,0
311.1,548.431,ramp_up,0
311.2,531.629,ramp_up,0
311.3,544.962,ramp_up,0
311.4,580.377,ramp_up,0
311.5,584.993,ramp_up,0
311.6,622.803,ramp_up,0
311.7,611.208,ramp_up,0
311.8,641.542,ramp_up,0
311.9,646.177,ramp_up,0
312.0,678.782,ramp_up,0
312.1,673.242,ramp_up,0
312.2,686.543,ramp_up,0
312.3,683.909,ramp_up,0
312.4,712.621,ramp_up,0
312.5,728.179,ramp_up,0
312.6,730.69,ramp_up,0
312.7,752.65,ramp_up,0
312.8,743.548,ramp_up,0
312.9,765.43,ramp_up,0
313.0,784.977,ramp_up,0
313.1,788.301,ramp_up,0
313.2,818.862,ramp_up,0
313.3,823.813,ramp_up,0
313.4,820.642,ramp_up,0
313.5,828.865,ramp_up,0
313.6,851.957,ramp_up,0
313.7,855.329,ramp_up,0
313.8,871.283,ramp_up,0
313.9,874.542,ramp_up,0
314.0,909.403,ramp_up,0
314.1,914.145,ramp_up,0
314.2,927.7,ramp_up,0
314.3,945.95,ramp_up,0
314.4,920.434,ramp_up,0
314.5,960.529,ramp_up,0
314.6,969.143,ramp_up,0
314.7,992.281,ramp_up,0
314.8,1002.171,ramp_up,0
314.9,1014.384,ramp_up,0
315.0,1065.825,cutting,0
315.1,939.676,cutting,0
315.2,955.874,cutting,0
315.3,1028.97,cutting,0
315.4,1036.555,cutting,0
315.5,963.337,cutting,0
315.6,1042.754,cutting,0
315.7,1048.701,cutting,0
315.8,985.097,cutting,0
315.9,1024.517,cutting,0
316.0,1065.347,cutting,0
316.1,1052.515,cutting,0
316.2,1113.073,cutting,0
316.3,1060.263,cutting,0
316.4,1056.2,cutting,0
316.5,986.389,cutting,0
316.6,953.233,cutting,0
316.7,966.323,cutting,0
316.8,1034.785,cutting,0
316.9,1054.513,cutting,0
317.0,971.217,cutting,0
317.1,1008.791,cutting,0
317.2,941.583,cutting,0
317.3,1087.718,cutting,0
317.4,1007.669,cutting,0
317.5,1086.556,cutting,0
317.6,1096.966,cutting,0
317.7,995.771,cutting,0
317.8,998.26,cutting,0
317.9,1038.826,cutting,0
318.0,1047.559,cutting,0
318.1,971.043,cutting,0
318.2,948.506,cutting,0
318.3,999.704,cutting,0
318.4,1040.613,cutting,0
318.5,970.473,cutting,0
318.6,996.805,cutting,0
318.7,1079.631,cutting,0
318.8,1056.662,cutting,0
318.9,1025.866,cutting,0
319.0,1053.428,cutting,0
319.1,1062.36,cutting,0
319.2,1068.92,cutting,0
319.3,1028.183,cutting,0
319.4,1002.678,cutting,0
319.5,932.737,cutting,0
319.6,1004.536,cutting,0
319.7,1004.052,cutting,0
319.8,1000.202,cutting,0
319.9,1005.747,cutting,0
320.0,1024.267,cutting,0
320.1,1068.363,cutting,0
320.2,1033.875,cutting,0
320.3,1011.463,cutting,0
320.4,1085.928,cutting,0
320.5,1034.972,cutting,0
320.6,1026.862,cutting,0
320.7,1037.206,cutting,0
320.8,998.118,cutting,0
320.9,991.914,cutting,0
321.0,947.338,cutting,0
321.1,1030.9,cutting,0
321.2,943.302,cutting,0
321.3,1047.298,cutting,0
321.4,971.022,cutting,0
321.5,1005.649,cutting,0
321.6,1028.938,cutting,0
321.7,1083.06,cutting,0
321.8,1061.697,cutting,0
321.9,1034.222,cutting,0
322.0,996.558,cutting,0
322.1,1061.29,cutting,0
322.2,1012.178,cutting,0
322.3,1012.088,cutting,0
322.4,981.44,cutting,0
322.5,967.027,cutting,0
322.6,1011.305,cutting,0
322.7,1007.753,cutting,0
322.8,1051.028,cutting,0
322.9,1033.167,cutting,0
323.0,990.773,cutting,0
323.1,1077.308,cutting,0
323.2,1056.514,cutting,0
323.3,1044.188,cutting,0
323.4,934.949,cutting,0
323.5,1000.316,cutting,0
323.6,1021.225,cutting,0
323.7,978.995,cutting,0
323.8,999.13,cutting,0
323.9,1006.016,cutting,0
324.0,985.927,cutting,0
324.1,961.4,cutting,0
324.2,1022.006,cutting,0
324.3,1034.726,cutting,0
324.4,1027.988,cutting,0
324.5,981.667,cutting,0
324.6,1010.73,cutting,0
324.7,1081.611,cutting,0
324.8,1037.544,cutting,0
324.9,971.625,cutting,0
325.0,1013.211,cutting,0
325.1,1006.267,cutting,0
325.2,1014.991,cutting,0
325.3,1000.842,cutting,0
325.4,998.364,cutting,0
325.5,964.167,cutting,0
325.6,943.834,cutting,0
325.7,995.584,cutting,0
325.8,1080.299,cutting,0
325.9,991.798,cutting,0
326.0,1083.95,cutting,0
326.1,1001.393,cutting,0
326.2,1003.118,cutting,0
326.3,1041.586,cutting,0
326.4,994.876,cutting,0
326.5,999.733,cutting,0
326.6,954.651,cutting,0
326.7,991.087,cutting,0
326.8,1013.991,cutting,0
326.9,937.01,cutting,0
327.0,1017.478,cutting,0
327.1,1025.533,cutting,0
327.2,1055.158,cutting,0
327.3,961.363,cutting,0
327.4,1081.964,cutting,0
327.5,1013.31,cutting,0
327.6,1041.635,cutting,0
327.7,1025.475,cutting,0
327.8,991.731,cutting,0
327.9,981.828,cutting,0
328.0,972.542,cutting,0
328.1,993.926,cutting,0
328.2,1009.161,cutting,0
328.3,975.617,cutting,0
328.4,1022.066,cutting,0
328.5,1012.982,cutting,0
328.6,1063.08,cutting,0
328.7,990.864,cutting,0
328.8,1053.122,cutting,0
328.9,1051.68,cutting,0
329.0,1056.487,cutting,0
329.1,1056.238,cutting,0
329.2,1059.556,cutting,0
329.3,1021.296,cutting,0
329.4,1019.714,cutting,0
329.5,980.125,cutting,0
329.6,978.888,cutting,0
329.7,962.535,cutting,0
329.8,1028.982,cutting,0
329.9,1030.882,cutting,0
330.0,1063.162,cutting,0
330.1,1016.991,cutting,0
330.2,1039.161,cutting,0
330.3,1138.55,cutting,0
330.4,1090.334,cutting,0
330.5,996.085,cutting,0
330.6,1060.928,cutting,0
330.7,1032.658,cutting,0
330.8,993.612,cutting,0
330.9,983.158,cutting,0
331.0,955.426,cutting,0
331.1,965.267,cutting,0
331.2,961.882,cutting,0
331.3,958.863,cutting,0
331.4,1000.552,cutting,0
331.5,998.325,cutting,0
331.6,1067.248,cutting,0
331.7,1086.995,cutting,0
331.8,1047.879,cutting,0
331.9,1037.174,cutting,0
332.0,1061.135,cutting,0
332.1,1020.72,cutting,0
332.2,1079.991,cutting,0
332.3,903.791,cutting,0
332.4,904.988,cutting,0
332.5,944.869,cutting,0
332.6,1003.317,cutting,0
332.7,1023.265,cutting,0
332.8,993.176,cutting,0
332.9,1025.573,cutting,0
333.0,1028.893,cutting,0
333.1,1066.258,cutting,0
333.2,1124.126,cutting,0
333.3,971.737,cutting,0
333.4,1120.25,cutting,0
333.5,1066.396,cutting,0
333.6,1003.469,cutting,0
333.7,1017.262,cutting,0
333.8,988.349,cutting,0
333.9,1000.777,cutting,0
334.0,1002.177,cutting,0
334.1,1020.551,cutting,0
334.2,970.882,cutting,0
334.3,1042.466,cutting,0
334.4,1012.749,cutting,0
334.5,1036.833,cutting,0
334.6,1081.131,cutting,0
334.7,1037.407,cutting,0
334.8,1056.549,cutting,0
334.9,1045.279,cutting,0
335.0,1022.644,cutting,0
335.1,961.498,cutting,0
335.2,1009.223,cutting,0
335.3,991.671,cutting,0
335.4,1062.909,cutting,0
335.5,954.492,cutting,0
335.6,1039.392,cutting,0
335.7,1002.369,cutting,0
335.8,1021.679,cutting,0
335.9,1104.845,cutting,0
336.0,1048.046,cutting,0
336.1,1082.259,cutting,0
336.2,1053.576,cutting,0
336.3,1006.668,cutting,0
336.4,1016.313,cutting,0
336.5,993.459,cutting,0
336.6,987.807,cutting,0
336.7,1052.409,cutting,0
336.8,1001.102,cutting,0
336.9,928.294,cutting,0
337.0,1064.981,cutting,0
337.1,1026.362,cutting,0
337.2,1059.847,cutting,0
337.3,1096.843,cutting,0
337.4,1022.647,cutting,0
337.5,1066.47,cutting,0
337.6,1046.468,cutting,0
337.7,1029.926,cutting,0
337.8,1017.958,cutting,0
337.9,1016.973,cutting,0
338.0,1040.259,cutting,0
338.1,1016.519,cutting,0
338.2,995.191,cutting,0
338.3,1029.601,cutting,0
338.4,914.933,cutting,0
338.5,1010.555,cutting,0
338.6,1036.966,cutting,0
338.7,1049.898,cutting,0
338.8,1099.347,cutting,0
338.9,1060.967,cutting,0
339.0,1101.601,cutting,0
339.1,1039.61,cutting,0
339.2,1057.407,cutting,0
339.3,1021.905,cutting,0
339.4,994.773,cutting,0
339.5,1010.231,cutting,0
339.6,1006.11,cutting,0
339.7,955.179,cutting,0
339.8,1026.628,cutting,0
339.9,996.378,cutting,0
340.0,1023.919,cutting,0
340.1,941.297,cutting,0
340.2,1046.519,cutting,0
340.3,987.377,cutting,0
340.4,1085.05,cutting,0
340.5,1021.455,cutting,0
340.6,1021.852,cutting,0
340.7,1016.46,cutting,0
340.8,960.967,cutting,0
340.9,995.876,cutting,0
341.0,944.233,cutting,0
341.1,978.32,cutting,0
341.2,1020.898,cutting,0
341.3,1046.563,cutting,0
341.4,1066.217,cutting,0
341.5,1023.281,cutting,0
341.6,1010.809,cutting,0
341.7,1069.969,cutting,0
341.8,1109.998,cutting,0
341.9,1020.366,cutting,0
342.0,1088.461,cutting,0
342.1,1022.136,cutting,0
342.2,919.144,cutting,0
342.3,1000.443,cutting,0
342.4,1054.502,cutting,0
342.5,1010.563,cutting,0
342.6,1026.078,cutting,0
342.7,1012.09,cutting,0
342.8,952.683,cutting,0
342.9,944.281,cutting,0
343.0,1003.647,cutting,0
343.1,1037.509,cutting,0
343.2,1019.905,cutting,0
343.3,1024.533,cutting,0
343.4,1071.57,cutting,0
343.5,1082.324,cutting,0
343.6,956.535,cutting,0
343.7,964.115,cutting,0
343.8,987.211,cutting,0
343.9,978.397,cutting,0
344.0,904.353,cutting,0
344.1,1097.821,cutting,0
344.2,1032.092,cutting,0
344.3,1035.043,cutting,0
344.4,969.498,cutting,0
344.5,1058.921,cutting,0
344.6,1013.347,cutting,0
344.7,1072.016,cutting,0
344.8,1057.523,cutting,0
344.9,1036.587,cutting,0
345.0,1035.336,cutting,0
345.1,984.847,cutting,0
345.2,999.395,cutting,0
345.3,901.82,cutting,0
345.4,1011.468,cutting,0
345.5,985.363,cutting,0
345.6,1092.369,cutting,0
345.7,1021.695,cutting,0
345.8,950.567,cutting,0
345.9,1099.539,cutting,0
346.0,1027.673,cutting,0
346.1,1015.181,cutting,0
346.2,1048.119,cutting,0
346.3,1084.076,cutting,0
346.4,1092.93,cutting,0
346.5,995.693,cutting,0
346.6,1003.816,cutting,0
346.7,995.553,cutting,0
346.8,962.232,cutting,0
346.9,971.639,cutting,0
347.0,994.502,cutting,0
347.1,1011.419,cutting,0
347.2,1066.212,cutting,0
347.3,974.478,cutting,0
347.4,1068.496,cutting,0
347.5,1068.239,cutting,0
347.6,1100.059,cutting,0
347.7,1028.773,cutting,0
347.8,1015.573,cutting,0
347.9,1017.11,cutting,0
348.0,979.512,cutting,0
348.1,968.337,cutting,0
348.2,961.509,cutting,0
348.3,963.992,cutting,0
348.4,959.809,cutting,0
348.5,987.643,cutting,0
348.6,996.682,cutting,0
348.7,1012.638,cutting,0
348.8,1002.181,cutting,0
348.9,1087.75,cutting,0
349.0,1063.813,cutting,0
349.1,1043.319,cutting,0
349.2,994.392,cutting,0
349.3,1039.876,cutting,0
349.4,994.209,cutting,0
349.5,987.476,cutting,0
349.6,988.34,cutting,0
349.7,981.607,cutting,0
349.8,1027.123,cutting,0
349.9,976.78,cutting,0
350.0,587.848,unload,0
350.1,602.443,unload,0
350.2,596.095,unload,0
350.3,609.667,unload,0
350.4,616.34,unload,0
350.5,624.661,unload,0
350.6,617.06,unload,0
350.7,594.769,unload,0
350.8,596.859,unload,0
350.9,593.121,unload,0
351.0,620.64,unload,0
351.1,595.739,unload,0
351.2,584.494,unload,0
351.3,581.107,unload,0
351.4,613.381,unload,0
351.5,584.158,unload,0
351.6,552.235,unload,0
351.7,612.703,unload,0
351.8,605.943,unload,0
351.9,613.738,unload,0
352.0,617.756,unload,0
352.1,609.184,unload,0
352.2,607.031,unload,0
352.3,600.959,unload,0
352.4,585.862,unload,0
352.5,561.928,unload,0
352.6,564.685,unload,0
352.7,606.774,unload,0
352.8,614.484,unload,0
352.9,600.644,unload,0
353.0,586.295,unload,0
353.1,611.558,unload,0
353.2,599.608,unload,0
353.3,600.263,unload,0
353.4,593.568,unload,0
353.5,579.018,unload,0
353.6,581.966,unload,0
353.7,607.027,unload,0
353.8,629.355,unload,0
353.9,631.825,unload,0
354.0,596.858,unload,0
354.1,608.261,unload,0
354.2,598.588,unload,0
354.3,602.919,unload,0
354.4,607.643,unload,0
354.5,616.493,unload,0
354.6,579.672,unload,0
354.7,632.06,unload,0
354.8,597.96,unload,0
354.9,582.608,unload,0
355.0,641.867,unload,0
355.1,584.213,unload,0
355.2,599.59,unload,0
355.3,587.066,unload,0
355.4,621.524,unload,0
355.5,552.033,unload,0
355.6,606.329,unload,0
355.7,571.647,unload,0
355.8,628.275,unload,0
355.9,638.031,unload,0
356.0,615.767,unload,0
356.1,586.23,unload,0
356.2,621.242,unload,0
356.3,639.783,unload,0
356.4,604.834,unload,0
356.5,593.556,unload,0
356.6,626.716,unload,0
356.7,576.31,unload,0
356.8,595.014,unload,0
356.9,599.305,unload,0
357.0,602.486,unload,0
357.1,620.17,unload,0
357.2,597.574,unload,0
357.3,580.332,unload,0
357.4,574.96,unload,0
357.5,597.601,unload,0
357.6,608.604,unload,0
357.7,617.584,unload,0
357.8,611.383,unload,0
357.9,575.38,unload,0
358.0,610.47,unload,0
358.1,588.279,unload,0
358.2,623.655,unload,0
358.3,594.741,unload,0
358.4,595.158,unload,0
358.5,590.192,unload,0
358.6,617.907,unload,0
358.7,598.258,unload,0
358.8,649.788,unload,0
358.9,621.285,unload,0
359.0,579.203,unload,0
359.1,599.639,unload,0
359.2,619.107,unload,0
359.3,614.603,unload,0
359.4,611.332,unload,0
359.5,604.791,unload,0
359.6,572.594,unload,0
359.7,573.331,unload,0
359.8,614.923,unload,0
359.9,588.998,unload,0
360.0,420.323,idle,0
360.1,425.276,idle,0
360.2,405.048,idle,0
360.3,405.037,idle,0
360.4,424.434,idle,0
360.5,415.474,idle,0
360.6,417.361,idle,0
360.7,429.253,idle,0
360.8,418.0,idle,0
360.9,419.663,idle,0
361.0,422.448,idle,0
361.1,406.278,idle,0
361.2,434.011,idle,0
361.3,423.372,idle,0
361.4,415.737,idle,0
361.5,429.203,idle,0
361.6,412.656,idle,0
361.7,414.572,idle,0
361.8,410.227,idle,0
361.9,418.229,idle,0
362.0,414.102,idle,0
362.1,422.167,idle,0
362.2,414.705,idle,0
362.3,422.138,idle,0
362.4,423.551,idle,0
362.5,423.181,idle,0
362.6,423.052,idle,0
362.7,420.702,idle,0
362.8,413.437,idle,0
362.9,404.133,idle,0
363.0,422.847,idle,0
363.1,408.795,idle,0
363.2,422.748,idle,0
363.3,419.614,idle,0
363.4,419.626,idle,0
363.5,420.064,idle,0
363.6,424.601,idle,0
363.7,412.222,idle,0
363.8,422.539,idle,0
363.9,428.644,idle,0
364.0,426.316,idle,0
364.1,428.842,idle,0
364.2,417.787,idle,0
364.3,419.349,idle,0
364.4,434.988,idle,0
364.5,424.041,idle,0
364.6,422.082,idle,0
364.7,428.006,idle,0
364.8,413.038,idle,0
364.9,418.946,idle,0
365.0,423.536,idle,0
365.1,419.529,idle,0
365.2,432.087,idle,0
365.3,423.509,idle,0
365.4,427.077,idle,0
365.5,413.418,idle,0
365.6,419.928,idle,0
365.7,419.808,idle,0
365.8,424.17,idle,0
365.9,423.915,idle,0
366.0,420.037,idle,0
366.1,424.66,idle,0
366.2,436.752,idle,0
366.3,420.277,idle,0
366.4,414.827,idle,0
366.5,429.677,idle,0
366.6,431.902,idle,0
366.7,421.539,idle,0
366.8,427.755,idle,0
366.9,403.751,idle,0
367.0,423.847,idle,0
367.1,418.616,idle,0
367.2,437.667,idle,0
367.3,421.928,idle,0
367.4,434.756,idle,0
367.5,418.639,idle,0
367.6,417.912,idle,0
367.7,415.856,idle,0
367.8,410.773,idle,0
367.9,415.591,idle,0
368.0,428.917,idle,0
368.1,407.926,idle,0
368.2,420.876,idle,0
368.3,429.001,idle,0
368.4,422.176,idle,0
368.5,424.283,idle,0
368.6,422.888,idle,0
368.7,424.291,idle,0
368.8,404.903,idle,0
368.9,432.11,idle,0
369.0,423.023,idle,0
369.1,415.766,idle,0
369.2,417.816,idle,0
369.3,419.078,idle,0
369.4,425.597,idle,0
369.5,410.815,idle,0
369.6,410.195,idle,0
369.7,409.777,idle,0
369.8,427.357,idle,0
369.9,412.965,idle,0
370.0,421.808,ramp_up,0
370.1,418.683,ramp_up,0
370.2,443.559,ramp_up,0
370.3,450.424,ramp_up,0
370.4,459.598,ramp_up,0
370.5,493.798,ramp_up,0
370.6,493.576,ramp_up,0
370.7,492.971,ramp_up,0
370.8,544.97,ramp_up,0
370.9,517.179,ramp_up,0
371.0,526.413,ramp_up,0
371.1,532.376,ramp_up,0
371.2,583.658,ramp_up,0
371.3,578.873,ramp_up,0
371.4,592.432,ramp_up,0
371.5,613.575,ramp_up,0
371.6,613.952,ramp_up,0
371.7,633.089,ramp_up,0
371.8,656.504,ramp_up,0
371.9,651.528,ramp_up,0
372.0,670.161,ramp_up,0
372.1,675.032,ramp_up,0
372.2,686.284,ramp_up,0
372.3,713.599,ramp_up,0
372.4,715.562,ramp_up,0
372.5,723.91,ramp_up,0
372.6,710.012,ramp_up,0
372.7,733.95,ramp_up,0
372.8,748.396,ramp_up,0
372.9,768.392,ramp_up,0
373.0,785.094,ramp_up,0
373.1,794.502,ramp_up,0
373.2,802.703,ramp_up,0
373.3,820.728,ramp_up,0
373.4,832.865,ramp_up,0
373.5,851.304,ramp_up,0
373.6,831.454,ramp_up,0
373.7,876.774,ramp_up,0
373.8,899.932,ramp_up,0
373.9,902.21,ramp_up,0
374.0,895.499,ramp_up,0
374.1,901.878,ramp_up,0
374.2,923.879,ramp_up,0
374.3,952.652,ramp_up,0
374.4,951.882,ramp_up,0
374.5,936.603,ramp_up,0
374.6,933.192,ramp_up,0
374.7,986.975,ramp_up,0
374.8,1024.911,ramp_up,0
374.9,989.487,ramp_up,0
375.0,999.187,cutting,0
375.1,1006.918,cutting,0
375.2,1004.787,cutting,0
375.3,1017.455,cutting,0
375.4,930.865,cutting,0
375.5,996.081,cutting,0
375.6,980.77,cutting,0
375.7,1047.22,cutting,0
375.8,1046.711,cutting,0
375.9,1084.686,cutting,0
376.0,1010.857,cutting,0
376.1,1016.066,cutting,0
376.2,1024.777,cutting,0
376.3,1022.305,cutting,0
376.4,999.369,cutting,0
376.5,965.235,cutting,0
376.6,975.503,cutting,0
376.7,930.438,cutting,0
376.8,1019.257,cutting,0
376.9,971.854,cutting,0
377.0,954.644,cutting,0
377.1,1018.967,cutting,0
377.2,971.913,cutting,0
377.3,1054.445,cutting,0
377.4,1038.738,cutting,0
377.5,1114.735,cutting,0
377.6,1069.78,cutting,0
377.7,1014.382,cutting,0
377.8,1059.129,cutting,0
377.9,1017.058,cutting,0
378.0,1021.85,cutting,0
378.1,881.064,cutting,0
378.2,968.425,cutting,0
378.3,970.984,cutting,0
378.4,1040.099,cutting,0
378.5,970.609,cutting,0
378.6,1035.699,cutting,0
378.7,1031.8,cutting,0
378.8,1000.289,cutting,0
378.9,1033.991,cutting,0
379.0,1071.315,cutting,0
379.1,1037.488,cutting,0
379.2,1025.792,cutting,0
379.3,1014.068,cutting,0
379.4,1005.126,cutting,0
379.5,1001.537,cutting,0
379.6,981.713,cutting,0
379.7,933.514,cutting,0
379.8,984.36,cutting,0
379.9,1006.92,cutting,0
380.0,1076.005,cutting,0
380.1,998.538,cutting,0
380.2,1100.252,cutting,0
380.3,1033.672,cutting,0
380.4,1108.653,cutting,0
380.5,975.096,cutting,0
380.6,1025.518,cutting,0
380.7,938.68,cutting,0
380.8,954.835,cutting,0
380.9,977.411,cutting,0
381.0,1001.766,cutting,0
381.1,956.353,cutting,0
381.2,997.137,cutting,0
381.3,970.631,cutting,0
381.4,1069.931,cutting,0
381.5,1008.629,cutting,0
381.6,1110.68,cutting,0
381.7,1113.605,cutting,0
381.8,1021.341,cutting,0
381.9,1067.195,cutting,0
382.0,1022.5,cutting,0
382.1,1075.903,cutting,0
382.2,1020.801,cutting,0
382.3,1059.544,cutting,0
382.4,980.103,cutting,0
382.5,972.82,cutting,0
382.6,959.268,cutting,0
382.7,1000.445,cutting,0
382.8,1023.992,cutting,0
382.9,1027.066,cutting,0
383.0,1049.234,cutting,0
383.1,1075.234,cutting,0
383.2,1050.462,cutting,0
383.3,1028.294,cutting,0
383.4,1007.101,cutting,0
383.5,1009.397,cutting,0
383.6,1002.117,cutting,0
383.7,1035.055,cutting,0
383.8,1020.78,cutting,0
383.9,958.308,cutting,0
384.0,1005.982,cutting,0
384.1,961.353,cutting,0
384.2,1034.655,cutting,0
384.3,964.23,cutting,0
384.4,1069.647,cutting,0
384.5,1040.633,cutting,0
384.6,1061.505,cutting,0
384.7,1048.809,cutting,0
384.8,1008.925,cutting,0
384.9,1038.002,cutting,0
385.0,1019.111,cutting,0
385.1,1030.311,cutting,0
385.2,1013.642,cutting,0
385.3,1027.98,cutting,0
385.4,1003.903,cutting,0
385.5,950.746,cutting,0
385.6,1029.281,cutting,0
385.7,974.777,cutting,0
385.8,1006.84,cutting,0
385.9,1046.864,cutting,0
386.0,1023.19,cutting,0
386.1,1040.03,cutting,0
386.2,1083.861,cutting,0
386.3,1016.515,cutting,0
386.4,992.106,cutting,0
386.5,963.205,cutting,0
386.6,1094.008,cutting,0
386.7,970.943,cutting,0
386.8,985.47,cutting,0
386.9,990.202,cutting,0
387.0,1037.605,cutting,0
387.1,992.791,cutting,0
387.2,996.548,cutting,0
387.3,1028.25,cutting,0
387.4,1023.691,cutting,0
387.5,1004.27,cutting,0
387.6,985.349,cutting,0
387.7,1043.074,cutting,0
387.8,1013.233,cutting,0
387.9,1061.4,cutting,0
388.0,980.637,cutting,0
388.1,976.134,cutting,0
388.2,1026.763,cutting,0
388.3,927.905,cutting,0
388.4,1022.751,cutting,0
388.5,979.626,cutting,0
388.6,983.984,cutting,0
388.7,1051.128,cutting,0
388.8,1053.119,cutting,0
388.9,1014.385,cutting,0
389.0,1061.225,cutting,0
389.1,1098.965,cutting,0
389.2,1060.828,cutting,0
389.3,1021.306,cutting,0
389.4,983.125,cutting,0
389.5,988.011,cutting,0
389.6,1001.635,cutting,0
389.7,977.679,cutting,0
389.8,1008.36,cutting,0
389.9,1038.486,cutting,0
390.0,967.695,cutting,0
390.1,1040.206,cutting,0
390.2,1063.919,cutting,0
390.3,1043.98,cutting,0
390.4,1031.293,cutting,0
390.5,1100.338,cutting,0
390.6,1033.265,cutting,0
390.7,1018.571,cutting,0
390.8,987.682,cutting,0
390.9,983.414,cutting,0
391.0,975.598,cutting,0
391.1,981.147,cutting,0
391.2,937.628,cutting,0
391.3,944.452,cutting,0
391.4,993.201,cutting,0
391.5,1018.289,cutting,0
391.6,1023.156,cutting,0
391.7,1076.581,cutting,0
391.8,1052.99,cutting,0
391.9,1074.936,cutting,0
392.0,1047.706,cutting,0
392.1,947.834,cutting,0
392.2,1027.027,cutting,0
392.3,1047.277,cutting,0
392.4,992.692,cutting,0
392.5,982.043,cutting,0
